issue_type,parcel_1,parcel_2,index_1,index_2,area
overlap,126578,356077,117905,331978,0.03711003917296904
overlap,126578,307952,117905,286978,0.008555262675220396
overlap,126694,321565,118009,299671,0.005444272066147042
overlap,126694,265545,118009,247385,0.0005510433795969938
overlap,126856,539833,118161,502935,0.001422695250845735
overlap,126880,1263855,118185,511924,4.903161473548368e-05
overlap,126915,9666,118218,547090,0.0021670982157502294
overlap,126915,306151,118218,285280,0.0014451952846638455
overlap,126927,305683,118229,284850,0.0004361397613700148
overlap,126947,511661,118247,477056,0.0008653726000020665
overlap,126952,480935,118251,448636,0.0006212088074101976
overlap,127046,152751,118339,142332,0.00047842612393234063
overlap,127062,140198,118355,130648,0.0004086173482268933
overlap,127062,256703,118355,239143,0.0007107474808139003
overlap,127070,556430,118360,281673,0.0018151701301000283
overlap,127070,302274,118360,546916,0.011750393303239126
overlap,127078,594842,118368,517309,0.0003992789814442066
overlap,127206,144313,118483,134484,0.005399220891674426
overlap,127292,429003,118565,400313,2.4240105873853275e-06
overlap,127333,574639,118605,507456,0.0003160365551017212
overlap,127432,572192,118697,507347,0.0003453307002292405
overlap,127456,179407,118720,167182,0.029805218482904922
overlap,127456,494820,118720,461524,0.04655392428995242
overlap,127458,356657,118722,332536,1.0121111414631298e-05
overlap,127677,336864,118930,313970,0.3741471483865553
overlap,127685,335895,118938,313066,0.00012212761617789083
overlap,127695,337575,118946,314634,0.0030166613899641256
overlap,127761,727515,119005,508984,1.1378462720602542e-07
overlap,127766,461932,119010,430980,0.0008066389714457692
overlap,127788,538551,119030,501840,0.0025694781386933485
overlap,127791,529487,119033,493546,0.002161964780754033
overlap,127926,354928,119153,330901,0.0024049103122933957
overlap,127937,335467,119164,312678,0.003827132705260051
overlap,127951,257848,119177,240205,0.003922301078205237
overlap,127964,537126,119190,500589,0.005858179142330101
overlap,127973,541433,119198,504244,0.005558840214036647
overlap,127974,518039,119199,482948,0.0033623677143139004
overlap,127994,557038,119218,507032,0.0034976918924073206
overlap,128006,1475312,119227,547130,5.609352360602671e-06
overlap,128006,326606,119227,304391,3.413734449396607e-06
overlap,128025,482607,119246,450178,0.003804034589420997
overlap,128025,481596,119246,449259,0.015633914865802137
overlap,128064,838543,119281,509362,0.008097786014606496
overlap,128079,302252,119295,281651,0.004664035694853908
overlap,128099,493622,119314,460413,0.00026658723676668535
overlap,128162,435738,119375,406647,0.0058762697780220955
overlap,128174,1474818,119385,546627,6.177251921499292e-06
overlap,128332,247487,119537,230505,1.8373479522242465e-07
overlap,128332,498408,119537,464845,5.525071805415109e-05
overlap,128423,369526,119619,344543,0.01049370808385246
overlap,128467,534819,119663,498483,0.002998289031087781
overlap,128584,286480,119769,266897,0.0004893821478045199
overlap,128656,212215,119833,197710,4.29403823974621e-05
overlap,128656,397524,119833,370816,0.006154500365650519
overlap,128772,541764,119945,504524,0.0012481459618383416
overlap,128794,313822,119964,292448,0.00031653947778159533
overlap,128809,183003,119978,170522,0.001106989154947838
overlap,128829,295432,119995,275294,0.010792367623000176
overlap,128869,285979,120035,266432,0.003154421178408633
overlap,128872,420547,120038,392392,0.018481081902428507
overlap,128892,484080,120058,451521,0.0003175689530064636
overlap,128936,267080,120100,248806,0.0019395339074657902
overlap,128936,286730,120100,267133,0.0006484656273321732
overlap,128958,575438,120119,507462,0.00017949090620494342
overlap,129004,467848,120162,436457,0.0011883957083256291
overlap,129021,556877,120177,506941,0.008844800395317955
overlap,129033,266357,120189,248133,0.0018865387748929763
overlap,129033,412348,120189,384724,2.5999934032046876e-08
overlap,129033,438925,120189,409626,0.0006487388068024077
overlap,129033,140537,120189,130964,0.0006487549904275905
overlap,129149,537831,120294,501219,0.002728885472156813
overlap,129206,401102,120345,374180,0.0045988712639424105
overlap,129329,531602,120463,495491,0.0022189209691724867
overlap,129356,266240,120486,248024,0.005620448650838272
overlap,129383,582740,120513,531350,0.000586292646801656
overlap,129392,197666,120522,184196,0.004275175100422098
overlap,129443,574639,120568,507456,0.0021715530738423286
overlap,129454,527285,120577,517836,4.592763377380982e-05
overlap,129467,550811,120590,517701,0.001234971390857249
overlap,129481,456463,120603,425909,0.007882718133925073
overlap,129489,499146,120611,528012,0.0017016581688948438
overlap,129536,383065,120658,357267,0.005602875428401433
overlap,129605,138450,120720,128997,0.004103319473118708
overlap,129639,593246,120753,508158,1.1170679457073548e-05
overlap,129642,419327,120756,391260,0.001807037460702432
overlap,129680,371776,120793,346645,0.004182023139037483
overlap,129763,484549,120875,451960,0.005498286329703284
overlap,129763,509129,120875,474719,0.0001660603624929943
overlap,129812,133236,120920,124130,0.00019139420317037896
overlap,129817,131688,120925,122678,0.0025862978890853336
overlap,129818,247380,120926,230405,0.006391269999525662
overlap,129884,466137,120987,434865,5.9421523001331464e-05
overlap,129884,388408,120987,362291,0.003409204488828431
overlap,129911,405033,121009,377872,0.015713447331671543
overlap,129911,1475236,121009,504866,0.0010416935163533037
overlap,129911,542157,121009,547068,0.007586153588481803
overlap,129921,286336,121018,266763,0.0018943086271947804
overlap,129935,160273,121031,149366,0.0018734777985258688
overlap,129948,169117,121044,157597,0.00014760327494791378
overlap,129948,313028,121044,291716,0.0002545909083634366
overlap,129953,542569,121048,505220,0.006450811057104499
overlap,129958,192525,121052,179383,1.0499384802264457e-05
overlap,129980,1473592,121071,545412,5.351272937914031e-05
overlap,129980,1473585,121071,545405,8.355746593236013e-05
overlap,130020,256005,121109,534349,0.0002213979310583118
overlap,130055,451580,121143,421373,0.0004048835650802829
overlap,130125,483532,121211,451027,2.128303493972904e-09
overlap,130142,542169,121228,539404,0.0002881583678044919
overlap,130193,538551,121275,501840,0.0004729892415014092
overlap,130354,440412,121428,411019,0.001961255230773197
overlap,130468,198699,121538,185145,6.318257047464859e-06
overlap,130506,285771,121573,266239,0.0016994041106030977
overlap,130506,147439,121573,137365,0.0014843161889061234
overlap,130514,516306,121581,481345,0.000193419291474228
overlap,130538,235001,121600,218946,0.35206020181115605
overlap,130579,505333,121638,471252,0.03521591440548845
overlap,130609,584345,121665,507894,0.03581443072513416
overlap,130614,515089,121670,516152,7.284110517217785e-05
overlap,130660,497312,121712,463844,0.0009541456441414957
overlap,130660,496625,121712,463205,0.0004937621631458625
overlap,130660,475823,121712,443880,3.9389731293168625e-06
overlap,130670,133680,121722,124554,0.0024534006864018218
overlap,130714,131350,121762,122358,0.01912213176276659
overlap,130771,441220,121817,411779,0.0026916950297113384
overlap,130813,187525,121856,528557,0.0012972069093049308
overlap,130813,436598,121856,407449,0.0001672413759663538
overlap,130819,520301,121862,485021,0.00920722233962934
overlap,130857,556953,121896,506995,0.00033666862547510057
overlap,130974,134358,122006,125190,6.8980618424401685
overlap,131029,323268,122059,301271,0.01669165108279458
overlap,131070,316373,122098,294836,0.0015212251679783287
overlap,131078,541894,122106,504636,0.0003209840000904674
overlap,131213,257640,122231,240012,0.00206728221990864
overlap,131228,347046,122246,323514,0.01892822770901148
overlap,131240,543303,122257,505849,0.001023970499815601
overlap,131282,491744,122293,458646,3.7206706878885554e-05
overlap,131291,467975,122302,436579,0.0001766396458445646
overlap,131291,500086,122302,466382,0.00013465707884733992
overlap,131343,764004,122351,509184,0.0006064778563891343
overlap,131351,330494,122359,308044,0.005186936226233332
overlap,131418,214252,122419,199610,0.0014308016255434885
overlap,131585,180764,122578,168426,5.829994045585321e-06
overlap,131585,308157,122578,287170,0.0007147030677669089
overlap,131585,391451,122578,365136,0.0009541602116343029
overlap,131585,493792,122578,460574,0.0009542232691710402
overlap,131619,539168,122610,538569,0.0016537161264784713
overlap,131681,463844,122671,432754,0.0006708501632724033
overlap,131681,526726,122671,490969,0.002603036624594853
overlap,131688,267517,122678,513442,0.00728259593351012
overlap,131691,154443,122681,143926,0.00017792253411932368
overlap,131815,542357,122792,505047,0.0009530222448867119
overlap,131853,376275,122828,350895,0.0051137454580043595
overlap,131853,419321,122828,391254,0.0016099802685212757
overlap,131853,419168,122828,519925,0.0003705505076464718
overlap,131921,169177,122893,157652,0.026237637244214795
overlap,131945,414346,122914,386599,0.0009134527876780686
overlap,132050,326426,123013,304221,0.0007920143085620168
overlap,132126,475892,123084,443940,0.001885550373071373
overlap,132174,280478,123128,261302,0.0004141555548275999
overlap,132178,537391,123132,500829,0.0011361653350961548
overlap,132187,541099,123140,503958,0.0008558198061553272
overlap,132193,218586,123145,203652,0.0022331196947119603
overlap,132193,264374,123145,246301,0.00431331365470149
overlap,132198,1475294,123149,547114,0.0004636535649513718
overlap,132198,1475293,123149,547113,0.0008010631354213871
overlap,132206,233757,123156,217797,0.003278404397697443
overlap,132232,479878,123180,447645,0.008961634271253526
overlap,132245,481104,123192,448795,0.0008684425306754442
overlap,132296,542760,123240,505378,0.0024479630486091207
overlap,132303,395066,123245,368503,0.0003459778107612226
overlap,132307,223264,123249,207988,0.0002540518577834082
overlap,132307,403643,123249,376567,0.000255595561337705
overlap,132566,120195,123496,532823,0.206588901120195
overlap,132602,542373,123530,505060,0.0003651570863039288
overlap,132602,541035,123530,503900,0.0024963976790975378
overlap,132638,586742,123565,507945,0.59393126858538
overlap,132659,137318,123586,127944,0.00042450663569756865
overlap,132684,747958,123611,509112,0.0008706612251998861
overlap,132684,1231805,123611,511775,0.0007921081156361254
overlap,132867,504848,123788,470797,0.11943406444908078
overlap,132888,544387,123807,506779,0.0020935682524647757
overlap,132913,919397,123829,509909,0.014585322284901418
overlap,132913,919419,123829,509923,0.00743882503177633
overlap,132913,195112,123829,181794,0.00408001238919226
overlap,132979,182043,123891,169630,0.0011054898576669716
overlap,133004,486692,123914,453953,0.0067432137875034215
overlap,133004,238481,123914,222164,0.08084536430039937
overlap,133005,539258,123915,502439,0.0013631982624452317
overlap,133017,268490,123925,250101,0.007509146982513814
overlap,133151,179407,124049,167182,0.005903579212112016
overlap,133151,275098,124049,256257,3.5483857890678742e-06
overlap,133187,199404,124084,185786,0.0013783585679031246
overlap,133236,600886,124130,508300,0.030109266804754967
overlap,133349,520261,124241,484984,0.00012850957781849275
overlap,133349,565329,124241,507197,0.0020355724172702594
overlap,133360,381257,124251,355586,0.0001436834356258978
overlap,133498,1475216,124381,206032,3.062865260691777e-05
overlap,133498,1475219,124381,547036,2.975811394967387e-05
overlap,133660,239726,124535,223307,0.0013771045648921772
overlap,133667,415512,124542,387701,0.999725760023793
overlap,133717,351424,124591,327614,0.0003019839242088332
overlap,133797,190744,124667,177713,0.0003520563352847152
overlap,133797,170621,124667,158995,0.06202443008674319
overlap,133832,177118,124700,165052,0.7526013942557057
overlap,133845,167867,124713,156416,0.00021537425534812486
overlap,133845,265083,124713,246955,0.0016934691151391235
overlap,133851,480930,124719,448631,0.011431547058123215
overlap,133943,455483,124805,425007,0.00047855940454250234
overlap,133972,365326,124832,517795,0.0009704830303152326
overlap,133972,574241,124832,507450,0.0004871992053705696
overlap,134009,364248,124865,339611,0.0035957425302974855
overlap,134075,538610,124925,501883,9.8225950578186e-05
overlap,134075,538911,124925,502148,9.518970529588363e-09
overlap,134098,206507,124947,192386,2.3429255259534805e-05
overlap,134103,210337,124952,195960,3.386501919215015e-05
overlap,134139,306781,124986,285870,0.0031501097165874976
overlap,134140,537142,124987,500605,4.165690443858061e-05
overlap,134168,268025,125013,249672,0.01194066046150459
overlap,134318,516870,125152,481872,0.0014822503248299755
overlap,134351,556297,125184,506977,0.0012963131351675372
overlap,134385,202736,125217,534051,0.010025232125926209
overlap,134633,234581,125448,218560,0.0001379847142992866
overlap,134692,435289,125506,406222,0.004239836277000858
overlap,134828,541839,125633,535236,0.9042336563802451
overlap,134856,455488,125658,425012,0.00018725717335682613
overlap,134856,170639,125658,159012,0.0004226199579277259
overlap,134860,542521,125662,505183,0.0014514353867608216
overlap,134870,212517,125671,197994,0.00012177546410174767
overlap,134870,530050,125671,494078,8.249350231749532e-05
overlap,134898,516440,125697,481473,3.757310345708768e-05
overlap,134919,395028,125716,368468,0.00018721350109518475
overlap,134925,189367,125721,176427,0.00026871619589030615
overlap,134948,536634,125742,532689,0.003084447815571817
overlap,134969,349987,125762,326269,0.002149171559039028
overlap,135028,324410,125817,302335,0.00034716510089364573
overlap,135059,838543,125846,509362,0.020469909111078006
overlap,135072,1472667,125858,544514,6.070647293920928e-05
overlap,135072,245798,125858,228940,1.3699596657840206e-06
overlap,135103,668265,125888,508669,0.0005559486247563225
overlap,135131,272962,125915,254263,0.01476112402017904
overlap,135177,229499,125958,213844,8.249018031069795
